mds1,mds2,country,party_id,party,vote,seat,epvote,family
3.2804239801753226,-3.882852964973876,13,1304,GRUNE,10.43,10.9,9.93000030517578,7
1.8398578083538872,-0.5415715043066512,13,1301,SPO,29.26,31.1,23.73999977111816,5
-3.1767857876101413,4.0359458709735545,13,1307,BZO,10.7,11.5,4.579999923706055,1
-1.3640808833426052,5.317401164300417,13,1303,FPO,17.54,18.6,12.71000003814697,1
0.8231289760039684,0.26648983950030314,13,1308,MARTIN,,,17.67000007629395,9
-4.009188092942552,1.4932969487652161,13,1302,OVP,25.98,27.9,29.97999954223633,4
0.8119467536948648,-0.6766006552238188,14,1401,SDP,21.4,22.5,17.54000091552734,5
-0.34134502779656994,2.1981852335321026,14,1403,KESK,23.1,25.5,19.03000068664551,11
-3.5844760009353176,-1.207162671435667,14,1402,KOK,22.3,25.0,23.20999908447266,3
1.3377868396751915,-4.232938914852731,14,1408,VIHR,8.5,7.5,12.39999961853027,7
3.6388125932336512,-0.35523321802953056,14,1404,VAS,8.8,8.5,5.929999828338623,6
1.032390448411025,5.169091341662299,14,1405,PS,4.1,2.5,9.789999961853027,1
-0.145377998464197,2.9417820800576764,14,1409,KD,4.9,3.5,4.170000076293945,4
-1.7847990907978373,-2.999335273156823,14,1406,SFP,4.6,4.5,6.090000152587891,8
-3.1215167074427614,-2.643007585493022,16,1604,FP,7.1,6.9000001,13.57999992370605,3
6.378755386187665,-0.926146394149966,16,1601,V,5.6,5.4000001,5.659999847412109,6
-0.5693823612801048,-4.317220019759167,16,1611,PIRAT,0.7,0.0,7.130000114440918,9
0.9801151312169982,1.572878056332116,16,1609,JL,,,3.549999952316284,2
4.1640785910333085,-1.6122544331590918,16,1607,MP,7.3,7.1999998,11.02000045776367,7
-2.7482241789380732,-1.511656991051592,16,1603,C,6.6,6.5999999,5.46999979019165,11
-2.8772893664258294,-0.0700495399586103,16,1606,KD,5.6,5.4000001,4.679999828338623,4
-3.2311983941984384,-1.7097723023183302,16,1605,M,30.1,30.700001,18.82999992370605,2
-0.9068492005199126,5.688290663575984,16,1610,SD,5.7,5.6999998,3.269999980926514,1
1.945799645026859,-1.6153426852314483,16,1602,SAP,30.7,32.099998,24.40999984741211,5
1.3795917830733317,5.599021017945379,20,2007,NOA,9.4,8.8000002,11.96000003814697,1
0.49544328664721665,2.4720593491228797,20,2011,L,3.3,0.0,5.699999809265137,2
1.6355976500210687,1.1125929251736173,20,2003,KzB,17.7,16.700001,18.5,5
-0.14138379732637638,3.471467685669212,20,2012,RZS,4.1,4.1999998,4.670000076293945,2
-3.038450493470982,-2.7785759605118576,20,2002,ODS,3.4,3.2,3.974999904632568,2
-4.3051782223209285,-2.1260251305212248,20,2008,DSB,3.4,3.2,3.974999904632568,2
-1.089211348093397,0.5961053823545492,20,2009,BNS,,,,9
1.7633696721808612,2.0173902187061032,20,2004,DPS,14.5,15.8,14.14000034332275,3
-3.056690204524971,0.3864895268234926,20,2010,GERB,39.72,48.299999,24.36000061035156,2
-2.3093617305006466,-2.593058883453795,20,2001,NDSV,3.02,0.0,7.960000038146973,3
-1.4274731928987738,2.3883737230320414,21,2104,KDU-CSL,4.4,0.0,7.639999866485596,4
-4.796415553727509,-1.2597995796697892,21,2109,TOP09,16.7,20.5,,2
-2.060645026576951,0.28443218322800295,21,2110,VV,10.9,12.0,2.400000095367432,3
-5.57746984008548,0.64413459661742,21,2102,ODS,20.2,26.5,31.45000076293945,2
4.620991090858791,3.287169599636768,21,2103,KSCM,11.3,13.0,14.18000030517578,6
1.7143838599160053,-0.8008791621377234,21,2101,CSSD,22.1,28.0,22.3799991607666,5
0.322021480411861,-4.01503667197241,21,2107,SZ,2.4,0.0,2.059999942779541,7
-4.571256971328967,-1.4809762640953874,22,2203,ER,27.8,30.700001,15.32999992370605,3
-3.965163576413881,0.7831473044885701,22,2201,IRL,17.9,18.799999,12.22000026702881,2
1.2361684010661298,-0.4883866273104248,22,2202,EK,26.1,28.700001,26.06999969482422,3
-0.13247914211735612,-2.359349259832336,22,2207,EER,7.1,5.9000001,2.730000019073486,7
1.2873372832238434,2.843740573316553,22,2206,ERL,7.1,5.9000001,2.230000019073486,11
1.2664490146761602,-2.3566899832179242,22,2204,SDE,10.6,9.8999996,8.6899995803833,5
-1.3039921105861745,-4.889558981750997,23,2304,SZDSZ,0.25,0.0,2.160000085830688,3
-1.863666784816901,0.5385136515949854,23,2303,MDF,2.67,0.0,5.309999942779541,2
-0.8864328493649443,3.869048088017381,23,2307,KDNP,7.32,9.3000002,,4
0.34372189721454777,6.157189411436017,23,2308,JOBBIK,16.67,12.2,14.77000045776367,1
1.2662350868772634,-4.2438995261219725,23,2309,LMP,7.5,4.0999999,2.609999895095825,7
0.46889699757236153,-2.439007116784705,23,2301,MSZP,19.3,15.3,17.3700008392334,5
-1.6855732334156042,2.77156636788295,23,2302,Fidesz-M,45.35,58.799999,56.36000061035156,2
-1.3235957215057021,-1.4221391728478645,24,2411,ZRP,20.82,22.0,,2
0.3761893066205095,2.082221413455457,24,2405,ZZS,12.22,13.0,3.700000047683716,7
-1.7104032854629057,-0.636119469785075,24,2412,V,18.83,20.0,34.90000152587891,3
3.317659998599235,0.6113017859457129,24,2410,SC,28.36,31.0,19.60000038146973,5
-1.4390722650028835,2.7485862503030813,24,2406,NA,13.88,14.0,7.5,1
-3.0227752924197806,-3.484421378990126,25,2518,LRLS,5.7,7.8000002,7.170000076293945,3
0.20347780733685644,-0.7234558503478644,25,2504,NS,3.7,0.69999999,,3
1.6497601361228862,1.8268777358421822,25,2511,LLRA,4.8,2.0999999,8.199999809265137,8
-2.130230881319177,0.7055916482525921,25,2506,TS,19.6,31.200001,26.15999984741211,2
-0.7275511890547842,2.2520159321013624,25,2515,TT,12.7,10.6,11.89999961853027,2
-1.4550118158475487,-1.5850359544700119,25,2517,TPP,15.1,11.3,1.009999990463257,2
0.07721875722971605,-1.1650989120812545,25,2501,LSDP,11.8,18.4,18.1200008392334,5
1.2562818100041098,1.967142730633776,25,2507,LVLS,3.7,2.0999999,1.820000052452087,11
-1.9677037714924475,-1.9253588262739847,25,2505,LiCS,5.3,5.6999998,3.380000114440918,3
-0.9031394918735182,-0.7381670979561289,25,2516,DP,9.0,7.0999999,8.5600004196167,3
5.003759395814982,0.7433441459207941,25,2519,FRONT,3.24,,2.359999895095825,5
-2.364109869151284,-1.4798737355483649,26,2603,PO,41.51,45.400002,44.43000030517578,4
-1.6393509964478086,-3.3608859596939773,26,2612,SD,0.74,,,3
1.966078917920149,4.191697942477078,26,2604,S,1.53,0.0,1.460000038146973,11
0.15022116954076037,4.616639434824796,26,2605,PiS,32.11,36.099998,27.39999961853027,1
1.0520219968708497,-2.5123821050845296,26,2601,SLD,9.9,8.0,12.34000015258789,5
0.5556333172002211,6.25634427790477,26,2607,LPR,1.3,0.0,,10
0.9503491618636487,2.7778661488041463,26,2606,PSL,8.9,6.6999998,7.010000228881836,11
1.1852459809879898,-3.1377852303504956,26,2611,SDPL,2.5,2.2,,5
-2.435684159458668,-0.9316766819302494,27,2704,PDL,32.4,34.400002,29.70999908447266,3
1.6389163547354686,5.100944595468453,27,2703,PRM,3.2,0.0,8.649999618530273,1
1.1153937625522794,0.4770487267929054,27,2701,PSD,31.77,32.900002,28.2450008392334,5
-1.3815558154542478,-2.179188528436127,27,2706,UDMR,6.2,6.5999999,8.920000076293945,8
-0.8390615488454793,0.5549900443129765,27,2702,PC,1.32,1.2,2.825000047683716,3
-2.0572683366626747,-1.0278954568261789,27,2705,PNL,18.6,19.5,14.52000045776367,3
-0.6081847667309728,5.173200185589304,28,2809,SNS,5.1,6.0,5.550000190734863,1
-1.0963098797399593,-1.9040302291335056,28,2811,SF,,0.0,1.570000052452087,3
5.246496585894646,3.329139652659485,28,2807,KSS,0.83,0.0,1.649999976158142,6
-1.2153390818674643,-0.3846733294109869,28,2804,SMK,4.33,0.0,11.32999992370605,8
-2.546025118389945,2.7693485681085765,28,2805,KDH,8.5,10.0,10.86999988555908,2
-0.5696168590202383,1.8271088674391147,28,2801,LS-HZDS,4.32,0.0,8.970000267028809,9
1.665644005416841,1.1842728049977418,28,2803,Smer,34.8,41.299999,32.0099983215332,5
-3.762158168194609,-3.0913602470996477,28,2812,SaS,12.1,14.7,4.710000038146973,3
-1.6416164903264472,-1.1626307175572241,28,2813,Most,8.1,9.3000002,,2
-2.9060879016410754,-0.2972502197016506,28,2802,SDKU-DS,15.4,18.700001,16.97999954223633,4
0.4029255378253887,-3.681466894869452,29,2910,Zares,9.4,10.0,9.770000457763672,3
1.3125868054390841,0.25661488422345213,29,2906,DeSUS,7.5,7.8000002,7.190000057220459,9
-2.556665287681625,3.0560991431113775,29,2905,NSI,3.4,0.0,16.53000068664551,4
-1.3805876477976515,4.6605877770459845,29,2907,SNS,5.4,5.5999999,2.859999895095825,1
1.101321927311789,-2.914192403448978,29,2903,SD,30.5,32.200001,18.45000076293945,5
-0.7876265458157329,2.8313943857169175,29,2904,SLS-SMS,5.2,5.5999999,3.589999914169312,4
-0.7964704511919635,-4.008706456454178,29,2901,LDS,5.21,5.5999999,11.5,3
-1.9082680459811507,1.4987872754705096,29,2902,SDS,29.3,31.1,26.64999961853027,2
