country,year,party_id,party,vote,seat,epvote,family,eu_position,eu_intmark,eu_foreign,lrgen,lrecon,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,environment,regions,ethnic_minorities,nationalism,mds1,mds2
4,2019,418,KIDISO,0.74,0.7,0.0,5,6.199999809265137,6.0,6.0,4.199999809265137,4.800000190734863,3.599999904632568,3.799999952316284,3.599999904632568,1.666666626930237,2.0,2.5,3.75,2.8,5.5999999,3.5,3.0,2.0,1.7750435791643764,-2.6222410329169157
4,2019,401,PASOK,7.0,6.4,7.72,5,6.888888835906982,6.222222328186035,5.777777671813965,4.333333492279053,4.222222328186035,3.333333253860474,4.222222328186035,3.777777671813965,3.444444417953491,2.875,4.666666507720947,4.777777671813965,4.4444447,5.875,3.3333333,4.0,3.8888888,0.9123163592997618,-1.7233979687463696
4,2019,416,EL,3.7,3.3,4.18,1,2.125,2.166666746139526,1.285714268684387,9.0,4.375,4.25,3.142857074737549,3.571428537368774,9.5,9.625,9.375,9.5,9.7142859,7.1666665,7.1999998,9.571428298950195,9.625,-2.330112111878968,5.950352758545896
4,2019,403,SYRIZA,31.53,28.8,23.75,6,5.0,4.888888835906982,4.888888835906982,2.333333253860474,2.222222328186035,1.444444417953491,1.666666626930237,1.333333373069763,1.555555582046509,1.333333373069763,1.666666626930237,2.111111164093018,1.7777778,4.1428571,3.0,1.5,1.7777778,4.631044035001216,-1.1870782373920037
4,2019,415,XA,2.93,0.0,4.87,1,1.222222208976746,1.571428537368774,1.375,10.0,3.375,4.0,3.0,2.75,10.0,10.0,8.25,9.875,10.0,7.1999998,7.4000001,10.0,10.0,-2.214414079565928,6.700766788358812
4,2019,404,KKE,5.3,5.0,5.35,6,1.111111164093018,1.0,1.25,0.2222222238779068,0.1111111119389534,0.5555555820465088,0.0,0.1111111119389534,3.0,4.75,1.0,2.666666746139526,3.7142856,5.6666665,3.75,2.142857074737549,5.125,5.476008617692564,4.019861104831487
4,2024,401,PASOK,11.46,13.667,12.79,5,6.8000002,5.5,6.0,4.1999998,4.3000002,3.25,4.5,3.4000001,5.5,3.0,4.5999999,4.5555553,4.5555553,3.1666667,3.8,4.0,3.4285715,-1.5003360499545437,1.5383922509518182
4,2024,402,ND,40.79,48.667,28.31,2,7.0,6.5,5.0,6.9000001,7.4000001,6.75,7.5,6.9000001,7.5,4.75,6.5999999,7.8000002,6.5555553,5.5,6.8000002,6.5999999,5.8571429,3.09421932100771,1.4724580644770462
4,2024,403,SYRIZA,20.07,23.667,14.92,6,5.6999998,4.0,4.5,3.0,3.2,2.0,3.0,2.7,3.5,1.25,2.5999999,3.0999999,2.5555556,2.0,3.4000001,1.8,3.1428571,-3.7330303912309537,0.859165642910429
4,2024,404,KKE,7.23,8.667,9.25,6,1.2,1.5,1.5,0.5,0.40000001,1.25,0.33333334,1.2,2.0,4.66666675,1.0,4.0,5.4000001,5.3333335,5.25,2.75,6.5714288,-4.424359140593319,-4.080235018583805
4,2024,416,EL,4.45,5.333,9.3,1,2.5555556,2.0,2.5,8.8999996,6.5,5.6666665,6.3333335,5.8333335,9.0,8.6999998,9.0,9.8000002,9.625,6.6666665,7.5,9.8000002,9.5714283,4.184293919994322,-3.87728162273729
4,2024,419,Niki,0.0,0.0,4.37,10,2.7777777,2.0,2.5,9.1999998,5.6666665,6.0,4.3333335,5.75,9.0,9.3499999,9.6000004,9.5,9.625,5.0,7.5,9.8000002,9.7142859,3.554316597382709,-4.463065834009425
4,2024,421,FL,0.0,0.0,3.04,1,3.3333333,2.0,3.5,9.4444447,8.0,7.6666665,7.6666665,8.5,9.5,9.1666665,9.0,9.666667,9.875,5.6666665,8.5,9.8000002,9.833333,6.1995524681048435,-2.176566730317669
4,2024,422,Spartans,0.0,0.0,0.0,1,3.0,2.0,1.0,10.0,5.1666665,7.0,3.6666667,4.5,9.5,8.75,7.8000002,10.0,9.875,7.0,7.5,9.8000002,9.7142859,3.4636586989002534,-4.906763153569603
5,1999,502,PP,38.8,44.6,39.74,2,6.416666507720947,,6.25,6.625,6.625,,,,,,,,,,,,,-1.4009667080271198,-0.8872124797431856
5,1999,519,PSC,0.0,0.0,0.0,5,6.5,,5.849999904632568,4.208333492279053,4.227272510528564,,,,,,,,,,,,,0.061319247609671355,-1.328144271214439
5,1999,507,EA,0.5,0.3,1.45,8,5.181818008422852,,4.5,4.208333492279053,4.681818008422852,,,,,,,,,,,,,0.2897654997420674,-0.33260425782567205
5,1999,517,CC,0.9,1.1,1.6,8,6.0,,5.583333492279053,5.666666507720947,5.599999904632568,,,,,,,,,,,,,-0.6646946614555523,-0.7325537599792709
5,1999,501,PSOE,37.6,40.3,35.33,5,6.916666507720947,,6.583333492279053,4.125,4.541666507720947,,,,,,,,,,,,,-0.1701106224819147,-1.7212704430488721
5,1999,505,CiU,4.6,4.6,4.43,8,6.583333492279053,,6.166666507720947,6.125,6.083333492279053,,,,,,,,,,,,,-1.098769381703627,-1.0345385328363557
5,1999,508,EH,0.7,0.6,1.45,8,2.900000095367432,,3.214285612106323,1.272727251052856,1.799999952316284,,,,,,,,,,,,,2.5079921948360147,0.25359931862633595
5,1999,511,ERC,0.7,0.3,0.0,8,4.5,,4.785714149475098,3.041666746139526,3.454545497894287,,,,,,,,,,,,,1.0604995874230114,-0.4811764273990233
5,1999,513,BNG,0.9,0.6,1.65,8,4.727272510528564,,4.5,3.125,3.0,,,,,,,,,,,,,1.171818528463841,-0.4841117167295726
5,1999,514,VERDE,0.25,0.0,0.0,7,5.875,,4.5,2.888888835906982,2.375,,,,,,,,,,,,,1.3143668601787677,-0.998837949208558
5,1999,518,IC,0.0,0.0,0.0,8,5.5,,5.1875,3.208333253860474,3.272727251052856,,,,,,,,,,,,,0.8666480994407302,-0.9598686100696807
5,1999,510,PAR,0.2,0.0,0.0,8,6.099999904632568,,5.699999809265137,6.181818008422852,6.272727489471436,,,,,,,,,,,,,-1.0503192486332154,-0.676019365619302
5,1999,506,PNV,1.3,1.4,1.45,8,5.75,,4.949999809265137,5.75,5.636363506317139,,,,,,,,,,,,,-0.5876472300324153,-0.40618745449360044
5,1999,504,IU,10.5,6.0,5.77,6,3.666666746139526,,4.227272510528564,2.125,2.416666746139526,,,,,,,,,,,,,1.846926412565472,-0.19726734074692812
5,1999,512,UV,0.4,0.3,0.0,8,6.222222328186035,,5.5,6.041666507720947,5.727272510528564,,,,,,,,,,,,,-0.8267610589783702,-0.707750999833333
5,2002,517,CC,1.1,1.1,1.6,8,6.18,5.67,5.8,5.91,6.0,,,,,,,,,,,,,-1.2013138930079734,-0.8109694834138211
5,2002,504,IU,5.5,2.3,5.77,6,4.38,3.82,5.36,2.46,2.23,,,,,,,,,,,,,-0.14860933701814147,2.1039887063219043
5,2002,505,CiU,4.2,4.3,4.43,8,6.46,6.09,5.6,6.15,7.15,,,,,,,,,,,,,-1.3662451687801456,-1.3860606748589075
5,2002,516,PA,0.9,0.3,0.0,8,6.3,5.5,5.67,5.2,4.86,,,,,,,,,,,,,-1.193817088412352,-0.180079383014641
5,2002,513,BNG,1.3,0.9,1.65,8,5.67,4.8,5.5,3.25,3.25,,,,,,,,,,,,,-0.8916038944891361,1.1250658078149285
5,2002,506,PNV,1.5,2.0,1.45,8,6.08,5.67,5.0,5.85,5.92,,,,,,,,,,,,,-0.8203677113426541,-0.7770587762784704
5,2002,502,PP,44.6,52.3,39.74,2,6.23,6.18,4.5,6.92,7.69,,,,,,,,,,,,,-0.6677669036662575,-1.949070594347647
5,2002,507,EA,0.4,0.3,1.45,8,6.0,5.5,5.75,4.36,4.88,,,,,,,,,,,,,-1.237530501323016,0.08918053933435455
5,2002,501,PSOE,34.1,35.7,35.33,5,6.69,6.09,6.33,4.0,4.23,,,,,,,,,,,,,-2.0211447430777256,0.29173675664745996
5,2006,520,CHA,0.4,0.3,0.0,8,5.0,4.29,4.4,2.75,2.38,1.669999957084656,2.170000076293945,2.430000066757202,3.140000104904175,2.140000104904175,2.630000114440918,4.710000038146973,4.71,,2.2,3.170000076293945,,-3.285446567480295,-0.32328091228938255
5,2006,501,PSOE,42.6,46.9,43.5,5,7.0,6.23,6.58,3.58,3.92,3.079999923706055,3.910000085830688,2.829999923706055,2.079999923706055,0.75,1.580000042915344,4.300000190734863,4.9200001,,2.9200001,3.200000047683716,,-2.5356945728734126,2.579482319157877
5,2006,505,CiU,3.2,2.9,2.55,8,6.31,6.31,6.0,6.25,6.54,6.360000133514404,6.269999980926514,5.820000171661377,5.75,4.920000076293945,5.5,5.900000095367432,6.75,,0.73000002,3.329999923706055,,1.3528203860086623,2.860256215762821
5,2006,504,IU,5.0,1.4,4.1,6,4.54,3.62,4.27,1.92,1.46,1.090000033378601,1.360000014305115,1.169999957084656,1.25,0.5799999833106995,0.4199999868869781,3.5,3.3599999,,2.6700001,2.599999904632568,,-5.049612371224339,-0.14199105302351483
5,2006,506,PNV,1.6,2.0,2.55,8,5.62,6.0,5.56,6.17,6.0,5.820000171661377,5.900000095367432,5.909999847412109,5.449999809265137,4.900000095367432,6.269999980926514,5.630000114440918,6.8000002,,0.55000001,3.329999923706055,,1.0975689541173108,2.5962065716292244
5,2006,513,BNG,0.8,0.6,0.0,8,4.5,4.33,4.6,2.36,2.18,1.700000047683716,2.130000114440918,2.450000047683716,2.599999904632568,1.669999957084656,1.600000023841858,4.440000057220459,5.4000001,,0.89999998,2.380000114440918,,-4.1480194291148855,0.2353596386900459
5,2006,507,EA,0.3,0.3,0.0,8,4.78,5.57,5.0,4.6,4.8,5.0,4.400000095367432,4.860000133514404,4.130000114440918,3.430000066757202,4.21999979019165,4.75,6.3800001,,0.69999999,2.859999895095825,,-0.7033012723522782,2.0026814257390395
5,2006,511,ERC,2.5,2.3,2.45,8,4.46,4.18,4.38,2.18,2.36,2.299999952316284,2.440000057220459,3.5,3.0,1.330000042915344,1.100000023841858,5.329999923706055,6.5,,0.60000002,2.380000114440918,,-4.055727456594839,0.2264046253459793
5,2006,502,PP,37.6,42.3,41.2,2,5.92,6.62,5.33,8.0,7.92,7.079999923706055,6.730000019073486,7.25,8.0,7.829999923706055,7.829999923706055,6.800000190734863,7.4200001,,7.4200001,6.400000095367432,,4.593132528809214,0.361422843832084
5,2006,517,CC,0.9,0.9,0.0,8,5.27,5.67,5.86,6.36,6.1,5.889999866485596,5.139999866485596,5.440000057220459,5.289999961853027,4.289999961853027,5.0,6.380000114440918,6.3800001,,1.5,3.710000038146973,,0.9400379018136642,1.6956664067279519
5,2010,501,PSOE,43.7,48.3,38.8,5,6.75,6.166666507720947,5.916666507720947,3.666666507720947,3.5,3.272727251052856,3.416666746139526,2.833333253860474,3.0,1.090909123420715,2.818181753158569,4.090909004211426,4.4000001,4.5,3.2727273,4.181818008422852,,2.658855872074444,-0.48497946871340847
5,2010,502,PP,40.1,43.7,42.1,2,6.0,6.5,5.333333492279053,7.333333015441895,7.666666984558105,7.636363506317139,7.583333492279053,6.833333492279053,7.666666507720947,7.818181991577148,7.636363506317139,7.181818008422852,7.6999998,8.1000004,7.4545455,7.818181991577148,,-2.9032578122446395,4.004146471488432
5,2010,511,ERC,1.2,0.9,0.0,8,5.272727489471436,4.5,5.300000190734863,3.0,2.75,2.400000095367432,2.272727251052856,2.454545497894287,2.727272748947144,1.299999952316284,1.399999976158142,4.199999809265137,5.5999999,3.0,0.18181819,2.666666746139526,,3.111746741842478,-2.4416540125319046
5,2010,504,IU,3.8,0.6,3.7,6,4.75,4.454545497894287,4.900000095367432,1.833333253860474,1.333333253860474,0.9090909361839294,0.6363636255264282,0.75,1.75,0.6363636255264282,0.6000000238418579,2.299999952316284,2.5555556,2.3333333,2.1818182,1.899999976158142,,3.9642967549460963,-3.769801033272407
5,2010,523,UPyD,1.2,0.3,2.9,9,5.27273,5.5,5.800000190734863,5.545454502105713,4.636363506317139,4.111111164093018,3.900000095367432,4.0,5.363636493682861,3.333333253860474,3.0,5.888888835906982,5.1428571,5.1666665,8.1000004,7.111111164093018,,-0.5118809216765948,-0.24126097481311123
5,2010,522,EdP-V,0.0,0.0,2.5,8,5.5,5.5,5.800000190734863,2.857142925262451,3.0,2.25,3.333333253860474,3.0,4.199999809265137,2.0,2.200000047683716,2.5,3.3333333,1.6,1.3333334,1.75,,3.742328353377238,-1.539760625376368
5,2010,505,CiU,3.1,3.1,0.0,8,6.090909004211426,6.090909004211426,5.909090995788574,6.0,6.5,7.181818008422852,7.0,6.454545497894287,5.636363506317139,5.800000190734863,6.300000190734863,6.199999809265137,7.5999999,6.0,0.27272728,4.111111164093018,,-0.01059971128742786,3.74408287240927
5,2010,513,BNG,0.8,0.6,0.0,8,4.818181991577148,4.333333492279053,5.142857074737549,2.363636255264282,2.090909004211426,1.777777791023254,1.600000023841858,2.0,3.272727251052856,1.100000023841858,1.333333373069763,3.400000095367432,4.125,2.5714285,0.40000001,1.714285731315613,,3.4137025671120225,-3.079569549298541
5,2010,517,CC,0.6,0.6,0.0,8,5.599999904632568,5.454545497894287,5.75,6.181818008422852,6.0,6.0,5.333333492279053,5.199999809265137,5.181818008422852,5.375,5.0,5.571428775787354,6.2857141,6.3333335,1.2,3.428571462631226,,0.357059947367649,1.9164508738651425
5,2010,521,CpE,0.0,0.0,5.1,8,5.0,6.199999809265137,6.25,5.400000095367432,5.400000095367432,6.333333492279053,5.800000190734863,5.5,5.25,4.25,4.25,5.0,6.5,6.0,0.2,2.0,,1.8379962937123457,2.545408799995808
5,2010,507,EA,0.2,0.0,0.0,8,5.0,5.625,5.857142925262451,4.0,4.333333492279053,3.875,4.5,4.285714149475098,3.700000047683716,3.0,3.444444417953491,4.400000095367432,5.5714288,4.8571429,0.11111111,2.571428537368774,,2.6285994695784276,0.49412138482658435
5,2010,520,CHA,0.15,0.0,0.0,8,5.0,4.714285850524902,5.5,2.900000095367432,2.555555582046509,1.857142806053162,2.285714387893677,2.0,3.555555582046509,1.0,1.571428537368774,4.0,3.3333333,1.8333334,1.1,2.142857074737549,,3.437927291013207,-2.5359957745850665
5,2010,506,PNV,1.2,1.7,0.0,8,5.727272510528564,6.0,5.727272510528564,6.083333492279053,6.166666507720947,6.363636493682861,5.909090995788574,5.636363506317139,4.636363506317139,5.5,6.599999904632568,5.55555534362793,6.9000001,6.875,0.18181819,3.777777671813965,,0.4542318587017312,3.0695879283225693
5,2014,507,EA,0.2,0.3,2.1,8,6.375,5.571428775787354,5.0,4.333333492279053,4.125,3.599999904632568,4.111111164093018,4.777777671813965,4.44444465637207,3.777777671813965,5.111111164093018,5.833333492279053,6.8571429,6.1111112,0.8888889,3.166666746139526,8.333333,-0.8489273372766979,0.5143918695615117
5,2014,505,CiU,4.2,4.6,3.6,8,6.300000190734863,6.599999904632568,6.25,6.199999809265137,7.0,6.5,6.699999809265137,6.5,6.599999904632568,5.599999904632568,6.900000095367432,6.666666507720947,7.875,6.8888888,0.30000001,4.625,8.1000004,2.212403225160146,-3.4670580116343555
5,2014,523,UPyD,4.8,1.4,6.5,3,6.666666507720947,6.0,6.666666507720947,5.666666507720947,6.0,4.55555534362793,5.333333492279053,4.666666507720947,5.0,3.111111164093018,3.0,5.25,5.1666665,1.6666666,8.1000004,5.666666507720947,5.25,3.0456895549495275,0.5045662873209596
5,2014,502,PP,41.9,53.1,26.1,2,6.800000190734863,6.699999809265137,6.75,7.300000190734863,7.666666507720947,7.599999904632568,7.900000095367432,7.599999904632568,8.300000190734863,7.0,7.800000190734863,8.100000381469727,8.25,7.375,7.5,7.44444465637207,7.1999998,1.56214089902288,-4.830662382448328
5,2014,518,ICV,1.3,0.6,1.7,7,4.800000190734863,4.0,4.285714149475098,2.111111164093018,2.0,1.375,1.299999952316284,1.600000023841858,1.777777791023254,0.800000011920929,0.8888888955116272,1.700000047683716,2.875,5.4285712,1.7,1.555555582046509,5.0999999,-0.4845498622231334,4.910492718189041
5,2014,526,C's,0.0,0.0,3.2,3,6.666666507720947,6.166666507720947,6.714285850524902,5.55555534362793,6.5,5.125,6.111111164093018,5.75,5.333333492279053,2.888888835906982,3.111111164093018,6.25,6.0,4.1999998,7.0,6.166666507720947,5.0,2.150672385617352,-0.7462244320912175
5,2014,501,PSOE,28.8,31.4,23.0,5,6.699999809265137,6.300000190734863,6.75,3.799999952316284,4.111111164093018,2.5,3.099999904632568,2.400000095367432,2.900000095367432,1.200000047683716,2.5,3.599999904632568,4.25,4.2222223,4.0,4.111111164093018,4.3000002,1.5418251417721862,2.664119210064703
5,2014,517,CC,0.6,0.6,0.0,8,6.375,6.166666507720947,6.666666507720947,6.0,6.375,5.571428775787354,6.375,5.875,6.0,5.142857074737549,5.142857074737549,6.44444465637207,6.5714288,3.4285715,2.5,5.125,6.875,1.4614504623324764,-1.274782033338027
5,2014,513,BNG,0.8,0.6,0.0,8,5.0,4.5,3.833333253860474,2.444444417953491,2.125,1.888888835906982,1.555555582046509,1.799999952316284,2.444444417953491,1.444444417953491,1.666666626930237,2.400000095367432,4.0,3.875,0.69999999,1.875,8.375,-1.4022488332707097,4.3552989557417385
5,2014,524,Amaiur,1.2,1.7,0.0,8,4.714285850524902,3.666666746139526,3.0,1.888888835906982,1.142857193946838,2.25,1.285714268684387,1.666666626930237,1.714285731315613,1.555555582046509,2.125,3.333333253860474,5.4000001,5.2857141,0.11111111,1.666666626930237,8.4444447,-2.659661950428127,4.271556488529989
5,2014,525,Podemos,0.0,0.0,8.0,6,4.44444465637207,3.5,3.428571462631226,1.666666626930237,1.25,1.142857193946838,1.0,0.75,1.375,1.125,0.75,1.399999976158142,1.5,3.5,2.625,2.666666746139526,6.0,-1.1011655038993993,5.4108128642699596
5,2014,504,IU,5.0,2.3,6.7,6,4.599999904632568,3.888888835906982,4.0,2.0,1.777777791023254,1.0,1.100000023841858,1.0,1.899999976158142,1.399999976158142,0.8999999761581421,1.600000023841858,2.4285715,2.7777777,3.0999999,2.333333253860474,3.8,-0.4928618233133116,5.16240094703204
5,2014,511,ERC,1.1,0.9,4.0,8,5.55555534362793,4.75,4.571428775787354,3.666666746139526,3.625,3.5,2.555555582046509,2.900000095367432,3.0,1.600000023841858,1.700000047683716,3.666666746139526,6.125,5.4285712,0.1,2.375,8.3000002,-1.3109882496956942,2.9172820880834034
5,2019,506,PNV,1.56,1.8,2.82,8,6.400000095367432,6.5,5.375,6.0,5.800000190734863,5.133333206176758,5.416666507720947,5.333333492279053,4.769230842590332,4.142857074737549,6.285714149475098,5.285714149475098,5.25,4.9166665,0.71428573,3.153846263885498,6.6428571,-0.9778596568810183,-2.216135022449423
5,2019,502,PPP,20.81,26.1,20.15,2,6.466666698455811,6.400000095367432,5.777777671813965,8.066666603088379,7.933333396911621,8.066666603088379,7.928571224212646,7.266666889190674,8.266666412353516,6.933333396911621,8.399999618530273,7.599999904632568,7.8666668,7.3333335,7.9285712,7.733333110809326,8.1999998,-5.414207284783123,-0.6755821840204418
5,2019,528,Pais,2.4,0.9,0.0,7,5.866666793823242,5.0,4.714285850524902,2.733333349227905,2.799999952316284,1.799999952316284,2.0,2.333333253860474,1.714285731315613,1.615384578704834,1.266666650772095,2.285714387893677,2.6428571,2.0666666,2.7857144,1.785714268684387,2.0,4.246410640546428,-1.700382879798282
5,2019,524,EHB,1.14,1.5,0.0,8,4.5,4.666666507720947,3.200000047683716,1.285714268684387,1.466666698455811,1.5,1.583333373069763,1.916666626930237,1.5,2.0,0.3636363744735718,2.363636255264282,2.9000001,2.4000001,0.2857143,0.9166666865348816,6.25,5.542829096981853,-0.015534752486258544
5,2019,504,IU,2.2,1.8,3.36,6,5.285714149475098,4.400000095367432,4.0,1.866666674613953,1.799999952316284,0.7333333492279053,1.153846144676208,1.399999976158142,1.428571462631226,1.785714268684387,0.6000000238418579,2.533333301544189,3.2,3.2,2.5,1.600000023841858,3.0666666,4.959846030137896,-0.6082878927944911
5,2019,526,Cs,6.8,2.9,12.18,3,6.733333110809326,6.333333492279053,6.125,7.199999809265137,7.400000095367432,8.0,8.230769157409668,6.533333301544189,6.769230842590332,4.133333206176758,4.199999809265137,6.428571224212646,6.6428571,6.7142859,8.1428576,6.571428775787354,7.0,-4.019897909237528,-2.1445076569659305
5,2019,513,BNG,0.5,0.3,0.0,8,5.545454502105713,5.666666507720947,4.0,3.142857074737549,2.923076868057251,3.083333253860474,3.272727251052856,2.916666746139526,3.181818246841431,2.599999904632568,1.899999976158142,3.555555582046509,3.3,3.7777777,0.66666669,1.600000023841858,6.0,3.1615468927072077,-1.1046753326263141
5,2019,501,PSOE,28.0,35.2,32.86,5,6.800000190734863,6.199999809265137,6.0,3.599999904632568,3.799999952316284,2.266666650772095,3.5,2.799999952316284,2.866666555404663,2.0,2.599999904632568,3.933333396911621,4.3333335,3.8,3.9285715,3.333333253860474,3.1333334,2.316493941807963,-2.0438092441817557
5,2019,525,Podemos,8.81,7.6,5.04,6,5.266666889190674,4.599999904632568,4.142857074737549,1.933333277702332,2.133333444595337,0.7333333492279053,1.0,1.666666626930237,1.200000047683716,1.266666650772095,0.4666666686534882,1.733333349227905,2.2666667,2.2666667,2.0,1.200000047683716,2.5999999,5.331484176863876,-1.1404066013566831
5,2019,517,CC,0.51,0.6,0.0,8,6.384615421295166,6.142857074737549,5.0,6.714285850524902,6.357142925262451,6.333333492279053,6.083333492279053,5.75,6.083333492279053,4.363636493682861,5.5,6.545454502105713,6.25,5.4545455,2.0,3.599999904632568,6.090909,-1.8009977225634066,-1.4879036010932911
5,2019,550,PdeCat,2.19,2.3,4.54,8,5.133333206176758,5.428571224212646,4.666666507720947,6.666666507720947,6.866666793823242,6.733333110809326,6.538461685180664,6.214285850524902,5.384615421295166,4.642857074737549,6.153846263885498,5.357142925262451,6.6153846,6.0714288,0.5,3.642857074737549,7.4285712,-2.714266178998434,-1.6559782666829161
5,2019,527,Vox,15.08,15.2,6.21,1,3.266666650772095,3.375,3.375,9.714285850524902,9.333333015441896,9.214285850524902,9.0,8.333333015441895,9.800000190734863,9.0,9.466666221618652,9.800000190734863,8.666667,8.8000002,9.8571424,9.666666984558104,9.7333336,-7.402954512824807,2.4590097403799915
5,2019,511,ERC,3.61,3.8,5.58,8,5.533333301544189,5.285714149475098,4.199999809265137,3.200000047683716,3.400000095367432,3.133333444595337,3.166666746139526,3.0,3.142857074737549,2.428571462631226,2.200000047683716,3.428571462631226,4.0,3.7692308,0.21428572,1.428571462631226,6.2142859,3.1708204375572477,-1.0492631086146396
5,2024,501,PSOE,31.68,34.571,30.2,5,6.9375,5.0,6.1999998,3.8125,3.9375,2.375,4.1428571,3.1875,3.2857144,1.8125,2.4285715,4.1875,4.1999998,2.5714285,3.5999999,3.0,4.125,-2.497224106695283,1.9598674010544361
5,2024,502,PP,33.06,39.143,34.2,2,6.4375,3.0,6.0,7.1875,7.25,7.75,7.2857141,6.625,7.1428571,5.5,6.0,7.0,7.4666667,5.7142859,7.0,6.5,6.375,3.5692444586876206,0.9479193400063258
5,2024,504,IU,0.0,0.0,0.0,6,4.5999999,3.0,3.2,1.7333333,1.6,1.0,1.5714285,1.6,1.8333334,2.375,0.5714286,2.2666667,2.75,2.2857144,3.8,2.4285715,2.25,-5.094323114928263,-0.458160419190382
5,2024,506,EAJ/PNV,1.12,1.429,0.54,8,6.0666666,6.0,5.5999999,6.125,6.1999998,6.0,5.6666665,5.5,4.8571429,4.0,6.5,5.5384617,6.5,4.4285712,0.0,3.1428571,5.7142859,0.9990652472218979,2.701159675969704
5,2024,511,ERC,1.89,2.0,1.63,8,5.7142859,6.0,4.5999999,3.4000001,2.8571429,2.5714285,3.5,3.3333333,2.6666667,2.28571425,1.2857143,3.2857144,4.6428571,2.5714285,0.0,2.8571429,5.1428571,-3.233903039152731,2.10949731774248
5,2024,513,BNG,0.62,0.0,1.63,8,5.3333335,4.0,4.4000001,2.6875,2.7333333,2.125,2.6666667,2.6875,2.1428571,2.53571425,0.66666669,3.0,3.9000001,2.8571429,0.0,2.5,4.8571429,-4.263563615252797,0.22436746166440033
5,2024,524,EH Bildu,1.36,1.714,1.63,8,5.0666666,5.0,4.1999998,2.375,2.5,1.75,2.6666667,2.4375,2.4285715,2.33928575,0.66666669,3.0,4.0,2.5714285,0.0,2.625,5.0,-4.351010754420223,0.32369196413632706
5,2024,525,Podemos,1.4,1.429,3.3,6,4.6875,3.0,3.2,1.5625,1.625,1.125,1.7142857,1.6875,1.5714285,1.125,0.5714286,1.5625,2.3333333,2.0,3.0,2.125,2.375,-5.426111995316404,-0.14049957096030746
5,2024,527,Vox,12.38,9.429,9.6,1,3.0625,1.0,4.1999998,9.375,9.0,9.625,8.7142859,8.5625,9.8571424,8.0625,8.2857141,9.6875,9.9333334,9.2857141,10.0,9.375,9.625,7.4303398458704235,-1.910966250258028
5,2024,550,Junts,1.6,2.0,2.52,8,5.6428571,6.0,4.8000002,6.5999999,6.3333335,7.0,6.1666665,6.2666669,5.8333335,4.404761799999999,4.6666665,6.8571429,7.6153846,4.2857141,0.0,4.2857141,6.5714288,2.20921411159372,2.1262891715557344
5,2024,551,Sumar,10.93,7.429,4.7,6,5.375,4.0,4.1999998,2.3125,2.2666667,1.375,2.2857144,2.0625,2.0,1.1875,0.71428573,2.3125,2.5999999,1.7142857,3.5999999,2.25,2.125,-4.7400898704106185,0.731552922494536
5,2024,552,Salf,0.0,0.0,4.58,1,2.8,1.0,3.0,8.9333334,8.4285717,9.0,9.0,8.3076925,8.6000004,7.25,9.333333,9.3846149,9.6153851,9.0,8.0,8.8571424,9.0,6.665676295710411,-1.9635910926750917
6,1999,613,UDF,14.7,18.9,9.3,3,6.428571224212646,,6.0,6.428571224212646,6.285714149475098,,,,,,,,,,,,,-1.205363378283291,-0.856899669918265
6,1999,615,DL,0.0,0.0,0.0,2,6.142857074737549,,5.333333492279053,7.214285850524902,7.428571224212646,,,,,,,,,,,,,-1.658825749744276,-0.3002399637250131
6,1999,619,CPNT,0.0,0.0,6.8,11,2.333333253860474,,2.333333253860474,7.800000190734863,7.25,,,,,,,,,,,,,-0.8539596040057799,2.1482927564326104
6,1999,602,PS,25.5,42.6,22.0,5,6.428571224212646,,6.166666507720947,3.428571462631226,3.571428537368774,,,,,,,,,,,,,0.4429724802466092,-1.5912663861011187
6,1999,601,PCF,9.9,6.4,6.8,6,2.714285612106323,,2.666666746139526,1.571428537368774,1.357142806053162,,,,,,,,,,,,,2.641445002549094,0.5138978356962312
6,1999,603,PRG,1.5,2.1,0.0,6,6.166666507720947,,5.800000190734863,4.428571224212646,5.142857074737549,,,,,,,,,,,,,-0.2337011584669904,-1.0804007844690537
6,1999,610,FN,14.9,0.2,5.7,1,1.142857193946838,,1.200000047683716,8.70714282989502,8.714285850524902,,,,,,,,,,,,,-1.2379457303052872,3.254484521181166
6,1999,614,LO-LCR,0.0,0.0,5.18,6,1.285714268684387,,2.5,0.1428571492433548,0.2142857164144516,,,,,,,,,,,,,3.6723025736631856,0.7225953847791934
6,1999,605,VERTS,3.6,1.4,9.7,7,5.142857074737549,,5.5,3.142857074737549,4.0,,,,,,,,,,,,,0.6806209037397708,-0.9077306504124707
6,1999,609,RPR,16.8,24.1,12.8,2,5.428571224212646,,4.0,7.214285850524902,6.428571224212646,,,,,,,,,,,,,-1.077092128050402,0.3550929574579284
6,1999,620,MN,0.0,0.0,3.28,1,1.333333373069763,,1.200000047683716,8.278571128845215,8.571428298950195,,,,,,,,,,,,,-1.078944915452504,3.130263720237274
6,1999,612,RPF,2.4,0.3,13.1,1,2.571428537368774,,2.0,7.714285850524902,7.428571224212646,,,,,,,,,,,,,-0.8688580897099437,2.1915354327975756
6,1999,617,MEI,0.0,0.0,0.0,7,4.0,,3.0,4.0,5.0,,,,,,,,,,,,,0.6357904202361265,0.6469700063653054
