country,year,party_id,party,vote,epvote,family,eu_position,eu_foreign,lrgen,lrecon,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,regions,ethnic_minorities,environment,nationalism,mds1,mds2
6,2010,609,UMP,40.3,27.88,2,8.333333333333334,7.407407760620117,7.222222328186035,5.55555534362793,7.037037213643392,3.5555553436279297,5.75,3.1111111640930176,7.888888835906982,5.0,4.333333492279053,8.44444465637207,1.2222223000000003,5.625,3.5,4.1111112,,-1.9862048375771983,2.5025895201145554
6,2010,612,MPF,1.2,4.8,1,0.8333333333333334,0.8333333333333334,9.0,6.125,1.6666666666666667,3.1666665077209473,4.428571224212646,4.0,9.571428298950195,0.7142858505249023,7.857142925262451,9.142857551574709,0.14285759999999925,6.7142856,0.5714282989501953,2.4285712000000004,,-6.533308178726943,0.30846284144270836
6,2010,613,MODEM,7.6,8.46,3,9.444444179534912,8.095238208770752,5.111111164093018,5.222222328186035,7.592592239379883,5.625,5.375,5.333333492279053,3.777777671813965,6.666666746139526,3.888888835906982,4.777777671813965,4.8888888,6.625,5.875,5.8888888,,1.479666919257838,0.8156587120770346
6,2010,610,FN,4.7,6.34,1,0.37037034829457677,0.4166666666666667,9.88888931274414,6.5,1.29629631837209,3.0,5.0,3.0,10.0,0.3333330154418963,5.44444465637207,10.0,0.7777776999999997,5.0,0.125,1.875,,-7.032417638557634,0.5675149897275368
6,2014,605,EELV,5.5,9.0,7,8.690476417541504,8.14814805984497,3.083333253860474,3.25,5.0,8.0,2.272727251052856,8.0,1.545454502105713,9.454545438289642,1.818181872367859,2.099999904632568,8.181818100000001,8.2,8.600000023841858,9.18181819,1.5454545,1.612396591264858,5.2431441291538565
6,2014,622,PRV,1.2,1.4,3,8.333333333333334,6.9999996821085615,6.142857074737549,6.5,9.166666666666666,3.6666665077209473,5.833333492279053,4.0,5.666666507720947,5.166666507720947,3.833333253860474,6.400000095367432,3.8333335,5.5,4.199999809265137,3.3333335,5.8333335,1.128823095139829,-1.528220743340568
6,2014,602,PS,29.4,12.9,5,7.976190249125163,7.916666666666667,3.833333253860474,3.833333253860474,6.527777512868245,6.181818246841431,4.272727489471436,6.909090995788574,3.909090995788574,8.090909123420715,1.909090876579285,4.699999809265137,5.2727275,6.7,6.2727272510528564,4.6363635,4.2727275,0.6640837358664726,1.9324331486625252
6,2014,621,NC,2.2,1.4,3,8.63636334737142,7.5,6.272727489471436,6.888888835906982,8.809523582458496,3.4285712242126456,6.714285850524902,3.5714287757873544,6.0,4.142857074737549,5.428571224212646,6.666666507720947,3.8571429000000004,4.8571429,4.166666507720947,3.4285712000000004,6.0,1.193330567372974,-2.1412263148994746
6,2014,624,PG,0.7,2.1,6,1.80555542310079,2.61904756228129,1.700000047683716,1.111111164093018,1.6666666666666667,9.100000023841858,0.5,9.300000011920929,2.555555582046509,7.799999952316284,0.6000000238418579,2.375,6.7,5.5555553,7.375,5.625,2.5,-2.5953672524140967,5.152464398706226
6,2014,612,MPF,0.23,0.0,1,0.3846154610315966,0.625,9.100000381469728,8.0,1.21212124824524,2.4444446563720703,4.599999904632568,2.857142925262451,9.11111068725586,1.3000001907348633,7.55555534362793,9.55555534362793,0.6000004000000008,2.5,0.5714282989501953,3.4285712000000004,8.5,-3.827495932558721,-5.419746045317407
6,2014,601,PCF,4.8,2.1,6,2.7380951245625815,3.3333333333333335,1.75,1.166666626930237,1.94444457689921,9.09090906381607,0.7272727489471436,9.272727251052856,3.099999904632568,7.454545497894287,1.636363625526428,3.599999904632568,5.4545455,4.7777777,6.700000047683716,3.6363635,4.6363635,-3.217131414644335,3.8678427914159523
6,2014,625,Ensemble,0.0,0.0,6,3.75,4.166666666666667,2.5,2.333333253860474,4.166666666666667,7.625,2.0,8.0,4.142857074737549,6.75,1.625,4.833333492279053,5.1999998,6.4000001,5.5,5.2857141,4.0,-1.8285409753659359,2.8834341907660077
6,2014,613,MODEM,1.8,5.7,3,9.35897429784139,8.125,5.909090995788574,6.454545497894287,8.939394156138102,3.3333334922790527,6.5,4.099999904632568,5.599999904632568,5.0,5.666666507720947,6.333333492279053,3.7777776999999997,5.2222223,4.55555534362793,3.6666665,5.5,1.3792535745349603,-1.7002903779764438
6,2014,623,AC,0.6,1.4,3,9.333333174387613,6.666666666666667,6.599999904632568,6.800000190734863,9.166666666666666,3.8000001907348633,6.199999809265137,4.0,6.199999809265137,4.800000190734863,5.599999904632568,6.5,4.0,5.0,4.25,3.0,5.8000002,1.138220845244914,-1.9805913475766928
6,2014,603,PRG,1.7,1.1,6,8.07692289352417,7.142856915791829,3.818181753158569,3.75,6.333333651224772,6.555555582046509,3.799999952316284,7.222222328186035,3.625,8.0,1.727272748947144,4.0,5.0,6.6666667,6.0,4.6999998,4.0,0.41576917677872116,2.2172411759934794
6,2014,610,FN,13.6,24.9,1,0.3571428855260217,0.625,9.636363983154297,5.909090995788574,0.6944443782170616,4.5,3.636363744735718,4.909090995788574,9.199999809265137,2.0,3.636363744735718,9.800000190734863,0.2727269999999997,2.0,0.09090900421142578,2.4545455,8.818182,-5.264641884128648,-3.9208991509590336
6,2014,609,UMP,27.1,20.8,2,7.380952040354409,6.851851940155029,7.666666507720947,7.333333492279053,8.055555820465088,2.909090995788574,7.545454502105713,2.545454502105713,7.363636493682861,3.3636364936828613,5.727272510528564,7.599999904632568,1.5454550000000005,4.3000002,2.6363635063171387,2.5454545,7.3636365,0.6089326045599075,-3.837861769275927
6,2019,613,MoDem,4.12,0.0,3,9.523809750874838,4.44444457689921,6.125,6.25,9.333333174387613,3.7142858505249023,6.857142925262451,4.142857074737549,4.571428775787354,5.75,3.5,5.375,4.3333335,5.8000002,4.714285850524902,3.8571429000000004,4.0,-1.4579516489328304,-1.6573915924758087
6,2019,601,PCF,2.72,2.49,6,3.3333333333333335,2.99999992052714,1.125,1.125,2.333333492279053,9.625,0.25,9.5,2.5,8.375,0.1666666716337204,3.25,6.4285715,5.1666665,7.857142925262451,6.1428571000000005,2.8571429,5.510311450329943,1.6621922471996664
6,2019,627,FI,11.03,6.31,6,3.125,1.94444457689921,1.25,0.875,2.00000007947286,9.375,0.5,9.375,1.875,9.0,0.3333333432674408,4.0,6.1428571000000005,4.8000002,7.75,6.125,2.875,5.483155423718977,2.067272676462626
6,2019,610,RN,13.2,23.34,1,0.625,0.4166666666666667,9.75,6.875,1.00000003973643,4.571428775787354,4.5,6.0,9.25,2.25,5.5,9.875,0.0,5.4000001,0.125,2.75,9.625,-3.4295174558565042,5.257830189407588
6,2019,602,PS,7.44,6.19,5,8.541666666666666,5.833333333333333,3.0,3.125,6.333333651224772,7.875,2.0,7.75,2.0,9.125,1.166666626930237,2.75,6.7142856,6.5,7.375,6.0,2.75,3.674627627134189,-1.287354797737916
6,2019,605,EELV,4.3,13.48,7,8.958333333333334,6.388889153798421,2.5,2.875,6.666666666666667,8.25,1.625,7.625,1.25,9.375,0.8333333134651184,1.625,8.4285715,7.3333333,8.0,8.375,1.25,4.789009047937285,-2.2228435867632133
6,2019,626,LREM,28.21,22.42,3,9.722222487131754,5.3333330154418945,6.333333492279053,6.333333492279053,9.166666666666666,4.5,7.833333492279053,4.166666507720947,6.0,7.5,3.5,5.666666507720947,4.4000001,5.25,6.0,4.8333335,4.0,-1.373387204758271,-2.0223019288149806
6,2019,628,DLF,1.17,3.51,1,0.7142857710520434,0.3333334128061934,9.0,7.0,2.5,3.5,5.75,3.5999999046325684,9.0,1.6000003814697266,5.5,9.333333015441896,0.39999959999999923,4.5,0.6000003814697283,3.5,9.3999996,-4.224710516269524,4.1250191173194
6,2019,609,LR,15.77,8.48,2,7.5,2.5,7.875,8.125,8.00000031789144,1.5,8.375,2.625,7.625,2.375,5.166666507720947,7.875,1.8571424000000007,5.0,2.0,2.75,7.0,-4.703084713490315,0.2731918562536416
6,2024,601,PCF,1.22,2.36,6,3.5185186666666666,3.3333333333333335,1.7272727,1.2727273,2.5,9.0,1.2857143,9.0,2.8333333,7.70000005,0.42857143,3.090909,5.5555553,5.3333335,7.6666667,5.6666665,3.25,-4.6485855962940725,-1.8726284165795624
6,2024,602,PS,9.9,13.83,5,8.787879166666668,5.833333333333333,3.4545455,3.3636363,7.5,8.3333334,3.4285715,7.8,2.8333333,8.125,1.7142857,3.1818182,6.6363637,5.5,7.6666667,6.6666667,2.75,-3.3187628283123365,1.2436725112178908
6,2024,605,LE/EELV,4.8,5.5,7,8.666666333333334,5.0,2.3,2.3,5.833333333333333,8.6666666,1.2857143,8.6,2.1666667,9.349999995,1.5714285,1.6,8.3,7.6666667,8.3333334,8.0,0.66666669,-5.363206315630783,1.2926900460221777
6,2024,609,LR,9.01,7.25,2,7.121212500000001,2.5,7.7272725,7.818182,7.5,2.6666665,7.2857141,2.5999999000000003,7.8333335,3.92499995,4.2857141,8.363636,1.8181820000000002,3.6666665,2.0,2.6666665,8.333333,4.104360703022628,-0.3125191847216204
6,2024,610,RN,37.06,31.37,1,1.969697,0.0,8.818182,6.0,1.6666666666666667,5.6666665,4.0,5.3000002,8.833333,3.1500000999999997,2.8571429,9.545455,0.1818179999999998,5.0,0.6666670000000003,2.0,10.0,2.6361196060785548,-4.509979536286995
6,2024,613,MoDem,5.096,3.34,3,9.69697,5.833333333333333,5.3636365,5.6999998,8.75,4.6666665,6.7142859,4.5,3.8333333,6.4000001,3.2857144,4.6666665,4.6999998,5.25,4.3333335,4.3333335,3.3333333,0.389037947232957,1.9788982123268444
6,2024,626,RE,15.41,9.02,3,8.787879166666668,5.833333333333333,6.2727275,6.181818,9.166666666666666,3.5,7.0,3.8000002000000004,5.8000002,7.225,2.5,5.7272725,4.3636365,5.0,5.0,4.3333335,4.0,1.2091494594464431,1.9824641496262845
6,2024,627,FI,11.19,9.89,6,3.3333333333333335,2.5,0.81818181,0.90909094,3.75,9.0,0.66666669,9.0,2.0,8.875,2.2857144,1.5454545,8.5454545,5.0,8.6666666,6.6666667,3.0,-5.671410791128058,-1.3826359959843642
6,2024,630,REC,0.75,5.47,1,1.060606,0.8333333333333334,9.727273,8.333333,3.3333333333333335,1.5,5.8000002,2.1111112,9.5,0.8249998000000005,5.8571429,9.666667,0.1818179999999998,0.5,0.33333299999999966,2.1666665,10.0,5.946604492150795,-3.4190321713159024
6,2024,631,Horizons,4.018,2.18,3,9.0740745,6.666666666666667,6.5999999,6.8000002,9.583333333333334,3.0,7.4285712,3.5999999000000003,5.5,5.5250001,3.0,6.0,3.6999997999999996,4.5,4.0,3.6666665,5.0,2.0806521058129,1.8910251126724404
7,1999,701,FF,39.3,38.6,2,8.055555820465088,4.722222089767457,6.5,5.333333492279053,,,,,,,,,,,,,,-0.5846902820926381,0.15033473417397014
7,1999,702,FG,28.0,24.6,4,9.166666666666666,8.333333333333334,6.5,6.333333492279053,,,,,,,,,,,,,,-1.2492235118842503,-0.8668761988335982
7,1999,707,SF,2.6,6.3,8,2.7777779102325435,0.27777771155039505,2.5,2.333333253860474,,,,,,,,,,,,,,2.280600072912043,1.348332074873861
7,1999,703,LP,10.4,8.7,5,7.5,2.5,4.0,3.666666746139526,,,,,,,,,,,,,,0.997227368781228,0.2983630442781751
7,1999,705,GREENS,2.8,6.7,7,2.2222220897674565,0.8333333333333334,2.333333253860474,2.5,,,,,,,,,,,,,,2.2833253943920333,1.2938671940644604
7,1999,708,SP,0.7,0.8,6,0.6666666269302368,0.8333333333333334,1.333333373069763,1.5,,,,,,,,,,,,,,3.012445392509079,1.3677914105515832
7,1999,706,PD,4.7,0.0,3,9.444444179534912,8.611110846201578,8.0,8.166666984558105,,,,,,,,,,,,,,-2.2942907298090023,-0.6392817753225618
7,2002,703,Lab,10.8,8.7,5,6.883333333333333,2.5,3.25,3.0,4.766666666666667,,,,,,,,,,,,,1.048472200423978,1.5516349968713545
7,2002,706,PD,4.0,0.0,3,7.716666666666666,6.883333333333333,7.75,8.25,7.1499999999999995,,,,,,,,,,,,,-0.3221425009482337,-2.1350117560522044
7,2002,705,GP,3.8,6.7,7,2.9166666666666665,0.6333333333333332,2.13,2.13,1.9000000000000004,,,,,,,,,,,,,2.7361821562154662,2.646431624407819
7,2002,702,FG,22.5,24.6,4,9.383333333333333,7.083333333333333,5.88,5.38,6.8999999999999995,,,,,,,,,,,,,-0.9000116432197321,-0.5360472519271196
7,2002,707,SF,6.5,6.3,8,1.6666666666666667,0.21666666666666648,2.75,1.75,1.6666666666666667,,,,,,,,,,,,,3.221356382611596,2.6367719862785064
7,2002,701,FF,41.5,38.6,2,7.716666666666666,4.166666666666667,5.63,5.25,5.95,,,,,,,,,,,,,0.38912929907244354,-0.23844750052857958
7,2006,705,GP,3.8,4.3,7,3.5,1.4833333333333332,2.8,2.7,4.666666666666667,8.399999976158142,2.75,8.25,2.670000076293945,7.799999952316284,1.889999985694885,3.140000104904175,6.5599999,6.779999999999999,7.119999885559082,,,-4.034549176416364,-1.6030488017449533
7,2006,702,FG,22.5,27.8,4,9.166666666666666,7.400000000000001,6.6,6.9,8.5,3.9000000953674316,6.78000020980835,4.0,6.78000020980835,4.5,5.590000152587891,5.5,4.0,3.7800002,4.75,,,2.3089758359134396,0.9875211741592039
7,2006,707,SF,6.5,11.1,8,2.8333333333333335,1.0000000000000002,2.0,2.0,3.5,8.200000047683716,2.329999923706055,7.670000076293945,3.109999895095825,6.0,2.890000104904175,3.710000038146973,5.8600001,5.3299999,6.5,,,-3.4597368646561435,-2.6066848209472497
7,2006,701,FF,41.5,29.5,2,8.5,6.0,6.2,6.3,8.166666666666666,3.9000000953674316,6.670000076293945,4.559999942779541,6.21999979019165,4.0,6.0,5.5,3.7800002,3.7800002,4.75,,,2.0581715680400405,0.43880776071486205
7,2006,703,Lab,10.8,10.6,5,7.666666666666667,5.5,4.1,3.8,6.0,6.700000047683716,3.779999971389771,6.670000076293945,3.779999971389771,7.299999952316284,2.670000076293945,4.380000114440918,6.0,4.6700001,6.75,,,-1.8963604953800233,0.03581798204030315
7,2006,706,PD,4.0,0.0,3,7.833333333333333,7.400000000000001,8.1,8.5,9.166666666666666,1.6000003814697266,8.779999732971191,2.6700000762939453,7.21999979019165,6.599999904632568,3.220000028610229,6.25,3.8899999000000003,4.7800002,4.25,,,3.4648799243192183,2.4970442838894353
7,2010,702,FG,27.32,29.1,4,9.166666666666666,6.666666666666667,7.25,7.5,7.857143084208171,3.25,6.625,3.375,7.142857074737549,4.25,6.0,7.0,4.0,4.8571429,3.8333334922790527,3.0,,-1.4317974834985934,2.965912913326584
7,2010,701,FF,41.56,24.1,2,8.958333333333334,6.111110846201579,7.25,7.125,7.380952040354409,3.5,6.375,3.0,6.875,3.875,6.285714149475098,7.0,4.0,4.8571429,3.8333334922790527,3.1428570999999996,,-1.584467799048449,2.7178663754654804
7,2010,707,SF,6.94,11.2,8,2.7083333333333335,0.4761904478073116,2.125,2.125,2.38095243771871,8.375,2.142857074737549,8.125,4.428571224212646,5.125,4.428571224212646,4.857142925262451,6.1666667,6.6666667,5.857142925262451,4.7142859,,-0.5827993151418797,-4.400996369180649
7,2010,703,LAB,10.13,13.9,5,8.125,4.44444457689921,3.875,3.5,5.952381292978924,7.0,3.875,6.375,5.285714149475098,6.0,4.0,4.875,6.0,5.0,5.666666507720947,5.2857141,,0.5129080049969464,-1.2533643145117979
7,2010,708,SP,0.64,2.7,6,2.38095243771871,0.9523808956146232,1.25,1.5,2.2222220897674565,9.25,1.714285731315613,8.875,3.428571462631226,7.625,2.714285612106323,3.714285612106323,6.8333333,6.4000001,7.166666746139526,5.5,,0.7377108468954113,-5.201735821908602
7,2010,705,GP,4.69,1.9,7,6.666666666666667,2.38095243771871,3.5,3.285714149475098,4.761904875437419,6.875,3.142857074737549,6.625,3.857142925262451,7.75,2.714285612106323,4.428571224212646,6.8333333,7.1428571000000005,7.0,9.0,,1.7936064516467498,-3.044517619311237
7,2014,708,SP,1.2,1.8,6,2.037037213643392,1.1111110448837282,0.875,0.5,1.94444457689921,8.428571462631226,0.8333333134651184,9.142857134342194,2.200000047683716,8.0,1.166666626930237,5.0,5.0,5.0,10.0,6.1428571000000005,3.5,-3.2494980746225153,4.918107018877107
7,2014,707,SF,9.9,19.5,8,2.962962786356608,1.6666666666666667,2.125,1.875,3.05555542310079,7.857142925262451,2.333333253860474,8.142857193946838,3.0,7.0,3.0,5.199999809265137,5.0,4.75,6.5,5.5714288,8.166667,-3.115805491343546,2.797275664083782
7,2014,709,PBPA,1.0,1.4,6,2.0833333333333335,0.6666666269302368,0.7142857313156128,0.4285714328289032,1.6666666666666667,8.5,0.4000000059604645,9.333333313465118,2.200000047683716,8.399999976158142,1.0,5.0,5.0,5.0,10.0,6.6666667,3.5,-3.3544339876455798,5.21564051638221
7,2014,703,Lab,19.5,5.3,5,8.14814805984497,5.0,4.125,4.125,7.380952040354409,5.857142925262451,4.833333492279053,6.142857074737549,4.599999904632568,6.833333253860474,2.857142925262451,5.166666507720947,5.0,3.1999997999999996,7.0,4.4285712,4.6666665,0.08767807458725227,1.1110061130634787
7,2014,702,FG,36.1,22.3,4,9.074074427286783,5.952381292978924,6.625,7.125,9.047618707021076,3.4285712242126456,6.333333492279053,2.857142925262451,6.800000190734863,4.5,4.857142925262451,6.166666507720947,5.0,3.1999997999999996,2.5,3.5714287999999996,6.1666665,1.34623975743563,-2.6889644983635623
7,2014,705,GP,1.9,4.9,7,5.625,4.44444457689921,3.75,3.75,5.0,6.714285612106323,3.666666746139526,6.571428537368774,4.0,8.333333373069763,1.714285731315613,4.166666507720947,5.0,6.2,8.0,9.28571427,3.1666667,-0.22463601885061624,3.4131722748760147
7,2014,701,FF,17.5,22.3,2,7.592592239379883,5.714285373687743,5.875,5.75,9.047618707021076,4.285714149475098,5.333333492279053,3.5714287757873544,6.199999809265137,3.0,5.428571224212646,6.0,5.0,3.8000002000000004,2.5,3.7142859,7.3333335,0.06742768518691161,-1.9881583389932027
7,2019,710,DS,3.01,1.2,5,6.666666666666667,2.2222220897674565,3.0,2.333333253860474,8.333333333333334,8.399999976158142,2.0,7.166666746139526,4.800000190734863,8.200000047683716,1.799999952316284,3.75,7.3333333,6.6666667,7.0,5.6666665,3.0,3.4748301939776356,0.20397953732455928
7,2019,701,FF,24.35,16.6,2,8.571428457895914,4.285714228947957,5.428571224212646,5.428571224212646,9.285714626312258,5.285714149475098,5.0,5.142857074737549,5.857142925262451,5.285714149475098,6.0,4.833333492279053,4.4000001,3.5,4.400000095367432,3.7142859,5.5714288,-0.8727395985495581,-0.031105149634020408
7,2019,703,Lab,6.61,3.1,5,8.571428457895914,3.3333333333333335,3.571428537368774,3.571428537368774,8.809523582458496,7.142857074737549,3.428571462631226,6.714285612106323,4.714285850524902,7.714285612106323,2.714285612106323,3.833333253860474,6.5999999,5.1666665,6.0,5.1428571,3.4285715,2.0088527605537365,-0.5204002571967928
7,2019,711,I4C,1.47,7.4,6,4.44444457689921,1.6666666666666667,3.25,2.75,6.666666666666667,7.333333253860474,2.666666746139526,6.25,5.0,7.333333253860474,2.666666746139526,5.0,5.5,6.0,6.0,5.0,5.0,2.139203737981317,1.311858129706125
7,2019,712,RI,2.18,0.4,4,3.6666667461395264,3.8888887564341235,8.0,7.599999904632568,5.0,2.5,7.5,2.25,6.800000190734863,3.5999999046325684,6.0,8.399999618530273,1.5,4.3333335,2.0,2.8000002000000004,6.25,-4.231314586062195,1.3342545741001868
7,2019,707,SF,13.85,11.7,8,4.523809353510538,1.4285713434219367,2.571428537368774,2.142857074737549,6.904761791229248,7.285714387893677,2.5,7.714285612106323,6.0,6.857142925262451,2.666666746139526,4.333333492279053,6.5,5.75,6.0,4.4285712,6.1428571,2.500196263547165,1.822063640005573
7,2019,705,GP,2.72,11.4,7,8.095238208770752,2.8571426868438716,3.142857074737549,3.142857074737549,8.571428457895914,6.714285612106323,3.285714387893677,7.0,4.285714149475098,7.857142925262451,2.0,3.333333253860474,7.4000001,6.5,6.0,8.7142857,2.5714285,3.3444847153533757,-0.8480943775483413
7,2019,709,S-PBP,3.9,2.3,6,1.6666666666666667,0.3333334128061934,0.800000011920929,0.4000000059604645,4.666666587193807,9.0,1.0,9.0,4.800000190734863,8.399999976158142,1.0,2.75,7.0,7.6666667,7.0,5.8000002,1.5,5.371751314818133,2.269032048464062
7,2019,702,FG,25.52,29.6,4,8.809523582458496,6.190476417541504,5.857142925262451,6.428571224212646,9.285714626312258,4.0,5.714285850524902,4.142857074737549,6.142857074737549,6.428571462631226,5.166666507720947,4.666666507720947,5.0,3.5,4.599999904632568,3.7142859,4.7142859,-1.5266904711194975,-1.3140227703173935
7,2024,701,FF,21.9,20.4,2,9.102563833333333,3.3333333333333335,5.3076925,5.2307692,8.888889166666667,5.5555553,5.3333335,5.4615383,4.8333335,6.20833335,4.6666665,4.6923075,4.5454545,3.5,5.5714288,5.0,5.3333335,-0.06926205440397579,0.45232654760829977
7,2024,702,FG,20.8,20.8,4,9.615384666666666,4.583333333333333,6.1538463,6.1538463,9.444444166666665,3.6666665,5.6666665,4.3846154,5.6666665,6.83333335,4.0,4.7692308,4.818182,3.5,5.5714288,5.0,4.8333335,0.8670139272394104,1.6031441176936998
7,2024,703,Lab,4.7,3.4,5,8.333333333333334,2.5,3.4615386,3.4615386,6.666666666666667,7.1111112,3.3333333,7.0,3.1666667,8.1666667,2.0,3.3076923,6.7272727,6.5,6.0,6.2,3.5,-2.920871008603195,0.21709387088593257
7,2024,705,GP,3.0,5.4,7,8.194444166666665,2.9166666666666665,3.4615386,3.7692308,6.111110833333332,7.0,3.3333333,6.692307700000001,2.5,7.97916665,2.3333333,3.0,7.090909,7.0,6.1428571000000005,7.4000001,2.6666667,-3.1922032612104396,0.5741840327453867
7,2024,707,SF,19.0,11.14,8,5.128204833333332,0.8333333333333334,2.6923077,2.4615386,3.3333333333333335,7.8888888,3.0,8.2307693,4.4000001,7.16666665,3.5,5.6923075,4.818182,5.0,5.2857141,3.5999999000000003,6.8333335,-2.2934799521592293,-2.6389639555881512
7,2024,709,S-PBP,2.8,1.82,6,3.076922833333333,1.25,1.0769231,0.92307693,2.2222221666666666,8.777777799999999,1.3333334,9.07692307,3.3333333,8.5416667,1.5,1.8333334,8.375,5.5,7.1666667,6.0,2.5,-5.314126069442909,-2.027341558545862
7,2024,710,SD,4.8,2.95,5,7.307692333333335,2.5,2.7692308,2.8461537,3.888888833333333,7.5555556,2.6666667,7.6153846000000005,3.3333333,8.1041667,2.0,3.0,6.8181818,6.5,6.6666667,6.0,3.0,-3.601698693977338,-0.5327600195229681
7,2024,713,Aon,3.9,3.76,2,3.3333333333333335,0.0,6.5,4.8333335,3.888888833333333,4.5,4.0,5.6363635,7.6666665,3.04761885,7.4000001,7.8461537,2.0,5.0,4.0,3.1999997999999996,7.3333335,1.4575410916211466,-3.1010705446266735
8,1999,803,RC,8.6,4.27,6,3.3333333333333335,3.6111112435658765,0.6000000238418579,0.5,,,,,,,,,,,,,,3.0750551899600125,0.01227559930748938
8,1999,807,PSDI,0.0,2.16,5,8.666666348775228,8.333333333333334,4.5,4.0,,,,,,,,,,,,,,0.07490860275727058,-1.2671280402082457
8,1999,806,PRI,1.7,0.54,3,8.055555820465088,8.666666348775228,5.0,5.800000190734863,,,,,,,,,,,,,,-0.6102564451930335,-0.9913668513579825
8,1999,821,MS,0.9,1.59,1,1.94444457689921,1.6666666666666667,9.666666984558104,5.166666507720947,,,,,,,,,,,,,,-0.49629798363741906,2.6642748249601986
8,1999,811,LN,10.1,4.49,8,3.6111112435658765,3.3333333333333335,7.0,8.833333015441895,,,,,,,,,,,,,,-1.4433753992560066,1.688960080978684
8,1999,805,AN,15.7,10.3,1,4.44444457689921,3.6111112435658765,8.166666984558105,4.333333492279053,,,,,,,,,,,,,,-0.2851699073750667,1.3947627985299575
8,1999,825,RI,4.3,1.14,9,9.166666666666666,9.000000158945719,4.833333492279053,6.166666507720947,,,,,,,,,,,,,,-0.8059178792766875,-1.3131938914880628
8,1999,823,PPI,1.7,4.24,4,9.166666666666666,8.611110846201578,4.833333492279053,4.0,,,,,,,,,,,,,,-0.07826201743390367,-1.4083187576417289
8,1999,815,FI,20.6,25.17,2,6.388889153798421,5.3333330154418945,6.833333492279053,7.333333492279053,,,,,,,,,,,,,,-1.2048179866513933,0.4926643299882409
8,1999,817,UD,1.7,0.0,3,6.666666666666667,7.5,5.0,5.0,,,,,,,,,,,,,,-0.13946029184855216,-0.5012705720350821
8,1999,827,SVP,1.7,0.5,8,6.333333651224772,7.5,5.800000190734863,5.5,,,,,,,,,,,,,,-0.5068866969582136,-0.2481155355936194
8,1999,822,PdUP,0.0,0.0,6,5.833333333333333,7.33333349227905,2.16666674613953,1.0,,,,,,,,,,,,,,2.037314090734892,-1.1177712729763216
8,1999,824,PsDA,0.7,0.0,8,7.083333333333333,5.0,4.199999809265137,3.666666746139526,,,,,,,,,,,,,,0.6723832949138445,-0.25285672765495726
8,1999,808,FdV,2.5,1.76,7,7.222222487131755,5.555555820465088,3.833333253860474,3.833333253860474,,,,,,,,,,,,,,0.6583400119940367,-0.444092085982919
8,1999,818,CDU,2.9,2.15,4,7.777777512868245,6.666666666666667,6.333333492279053,5.0,,,,,,,,,,,,,,-0.5549438174204586,-0.3417098190373979
8,1999,820,LB,0.0,8.46,9,8.611110846201578,9.666666984558105,4.599999904632568,8.199999809265137,,,,,,,,,,,,,,-1.6211744825275023,-1.5126282486161657
8,1999,819,DEM,0.0,7.74,3,10.0,9.444444179534912,4.333333492279053,4.333333492279053,,,,,,,,,,,,,,-0.1817649218736305,-1.7752368551347268
8,1999,814,CCD,2.9,2.59,4,8.333333333333334,6.666666666666667,6.0,5.0,,,,,,,,,,,,,,-0.4967437993383298,-0.5161232178144403
8,1999,802,PDS,21.1,17.34,5,9.444444179534912,8.888889153798422,3.0,3.333333253860474,,,,,,,,,,,,,,0.5808192098334508,-1.8133874079863432
8,1999,826,SEG,0.0,0.0,9,8.333333333333334,7.916666666666667,6.0,6.400000095367432,,,,,,,,,,,,,,-1.0361399442110728,-0.6751379298965858
8,2002,828,IdV,3.9,0.0,3,6.666666666666667,7.216666666666666,5.0,5.08,5.833333333333333,,,,,,,,,,,,,-0.2544967772573879,0.05437615566113524
8,2002,825,RI,1.2,1.14,9,8.200000000000001,8.183333333333334,5.23,5.77,8.333333333333334,,,,,,,,,,,,,-1.4176167225701817,-0.5413147436944851
8,2002,818,CDU,1.6,2.15,4,8.716666666666667,7.266666666666667,6.0,5.29,7.5,,,,,,,,,,,,,-0.9442443549088622,-0.5714506266138052
8,2002,829,UDEUR,1.2,0.0,3,7.949999999999999,7.333333333333333,5.57,4.93,6.816666666666666,,,,,,,,,,,,,-0.7114221536173512,-0.22141241810226195
8,2002,819,DEM,7.25,0.0,3,9.083333333333334,8.483333333333333,3.92,4.25,8.483333333333333,,,,,,,,,,,,,-1.854550067770213,0.32621042278371204
8,2002,823,PPI,4.6,4.24,4,9.1,8.483333333333333,4.42,4.21,8.049999999999999,,,,,,,,,,,,,-1.6780356161182561,0.2203592041188339
8,2002,802,DS,16.6,17.34,5,9.1,8.883333333333333,3.14,3.42,7.366666666666667,,,,,,,,,,,,,-1.7964617378953518,0.9662186834991241
8,2002,814,CCD,1.6,2.59,4,8.583333333333334,7.416666666666667,5.86,5.21,7.666666666666667,,,,,,,,,,,,,-1.0164829801221662,-0.5042929226027911
8,2002,815,FI,29.4,25.17,2,6.033333333333334,5.416666666666667,6.93,7.93,7.083333333333333,,,,,,,,,,,,,0.33948772667810884,-1.8190759580007094
8,2002,811,LN,3.9,4.49,8,2.1833333333333336,1.95,7.71,7.28,2.3666666666666667,,,,,,,,,,,,,3.1561817021653287,-1.2322312043031622
