country,year,party_id,party,vote,seat,epvote,family,lrgen,lrecon,eu_position,eu_foreign,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,regions,environment,nationalism,mds1,mds2
26,2024,2605,PiS,35.4,194.0,36.2,1,2.642857074737549,-2.482758522033691,3.49999984105428,0.6666666269302368,5.666666825612386,6.307692289352417,3.714285612106323,7.392857074737549,8.3125,1.4833333499999997,8.300000190734863,8.75,0.8400002000000004,1.875,2.0714287999999996,2.2857141,9.0625,1.1167588954949836,-4.859440790598029
26,2024,2606,PSL,14.4,32.0,3.12,11,1.5357141494750977,-0.8275861740112296,7.298850218454997,3.49999984105428,6.851851940155029,4.833333492279053,3.692307710647583,6.148148059844971,5.599999904632568,3.1969695,6.900000095367432,7.296296119689941,2.3913045000000004,3.9285712242126456,5.8571429,4.5,6.75,0.6842617864919197,-1.4421997034173744
26,2024,2619,Konfederacja,7.2,18.0,12.1,1,4.392857551574709,3.9642858505249023,0.8620689312616984,0.49999992052713993,6.041666666666667,0.6153850555419922,8.461538314819336,1.3333330154418945,7.875,0.7597403500000004,7.699999809265137,9.814814567565918,0.3043479999999992,0.3333330154418963,2.2222223000000003,1.1428575999999993,9.8125,6.689718273348048,-2.255402229786259
26,2024,2620,Razem,2.1,7.0,1.3,6,-3.961538434028625,-4.1481481194496155,9.074074427286783,7.083333333333333,6.428571542104085,9.5,2.076923131942749,9.040000021457672,1.066666722297668,9.266666655,0.5555555820465088,1.807692289352417,8.125,8.933333277702332,7.0833333,8.5714285,0.875,-5.900925161804432,1.8294332828319613
26,2024,2623,Polska 2050,7.2,33.0,2.6,3,0.592592716217041,1.3214287757873544,8.850574493408203,6.666666666666667,8.518518606821695,4.07692289352417,6.153846263885498,4.730769157409668,3.733333349227905,6.0151514,5.5,5.666666507720947,4.2272725,5.857142925262451,6.5833333,6.3571428999999995,4.0625,0.37353441462797654,1.858014243759859
27,2002,2701,PSD,36.6,44.9,0.0,5,-2.0,-2.55,8.633333333333333,5.183333333333334,5.833333333333333,,,,,,,,,,,,,1.003736889366145,1.3385125602131913
27,2002,2702,PUR,1.7,0.0,0.0,3,0.0,0.0,8.333333333333334,4.583333333333333,4.166666666666667,,,,,,,,,,,,,0.513063765585074,-0.27688617727618436
27,2002,2703,PRM,19.5,24.3,0.0,1,3.5500000000000007,-3.1799999999999997,4.25,1.4333333333333336,0.4833333333333334,,,,,,,,,,,,,2.68781774778143,-2.6692951946468746
27,2002,2704,PDL,7.0,9.0,0.0,3,0.08999999999999986,0.4500000000000002,9.700000000000001,7.5,9.0,,,,,,,,,,,,,-1.4618192326718884,1.0732615683388445
27,2002,2705,PNL,6.9,8.7,0.0,3,1.6399999999999997,2.3600000000000003,9.85,6.666666666666667,8.333333333333334,,,,,,,,,,,,,-2.0412487970248625,-0.17287120109805798
